t, mcp_t, pip_t, dip_t, mcp_q, pip_q, dip_q, mcp_qd, pip_qd, dip_qd, mcp_qdd, pip_qdd, dip_qdd, 
0.000000, -0.000000, -0.000000, -0.000000, 0.300000, 0.300000, 0.300000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 
0.020000, -0.000000, -0.000000, -0.000000, 0.300000, 0.300000, 0.300000, -0.000003, -0.000003, -0.000003, -0.000150, -0.000150, -0.000150, 
0.040000, -0.000000, -0.000000, -0.000000, 0.300000, 0.300000, 0.300000, -0.000006, -0.000006, -0.000006, -0.000150, -0.000150, -0.000150, 
0.060000, -0.000000, -0.000000, -0.000000, 0.300000, 0.300000, 0.300000, -0.000009, -0.000009, -0.000009, -0.000150, -0.000150, -0.000150, 
0.080000, -0.000000, -0.000000, -0.000000, 0.300000, 0.300000, 0.300000, -0.000012, -0.000012, -0.000012, -0.000150, -0.000150, -0.000150, 
0.100000, -0.000000, -0.000000, -0.000000, 0.299999, 0.299999, 0.299999, -0.000015, -0.000015, -0.000015, -0.000150, -0.000150, -0.000150, 
0.120000, -0.000000, -0.000000, -0.000000, 0.299999, 0.299999, 0.299999, -0.000018, -0.000018, -0.000018, -0.000150, -0.000150, -0.000150, 
0.140000, -0.000000, -0.000000, -0.000000, 0.299999, 0.299999, 0.299999, -0.000021, -0.000021, -0.000021, -0.000150, -0.000150, -0.000150, 
0.160000, -0.000000, -0.000000, -0.000000, 0.299998, 0.299998, 0.299998, -0.000024, -0.000024, -0.000024, -0.000150, -0.000150, -0.000150, 
0.180000, -0.000000, -0.000000, -0.000000, 0.299998, 0.299998, 0.299998, -0.000027, -0.000027, -0.000027, -0.000150, -0.000150, -0.000150, 
0.200000, -0.000000, -0.000000, -0.000000, 0.299997, 0.299997, 0.299997, -0.000030, -0.000030, -0.000030, -0.000150, -0.000150, -0.000150, 
0.220000, -0.000000, -0.000000, -0.000000, 0.299996, 0.299996, 0.299996, -0.000033, -0.000033, -0.000033, -0.000150, -0.000150, -0.000150, 
0.240000, -0.000000, -0.000000, -0.000000, 0.299996, 0.299996, 0.299996, -0.000036, -0.000036, -0.000036, -0.000150, -0.000150, -0.000150, 
0.260000, -0.000000, -0.000000, -0.000000, 0.299995, 0.299995, 0.299995, -0.000039, -0.000039, -0.000039, -0.000150, -0.000150, -0.000150, 
0.280000, -0.000000, -0.000000, -0.000000, 0.299994, 0.299994, 0.299994, -0.000042, -0.000042, -0.000042, -0.000150, -0.000150, -0.000150, 
0.300000, -0.000000, -0.000000, -0.000000, 0.299993, 0.299993, 0.299993, -0.000045, -0.000045, -0.000045, -0.000150, -0.000150, -0.000150, 
0.320000, -0.000000, -0.000000, -0.000000, 0.299992, 0.299992, 0.299992, -0.000048, -0.000048, -0.000048, -0.000150, -0.000150, -0.000150, 
0.340000, -0.000000, -0.000000, -0.000000, 0.299991, 0.299991, 0.299991, -0.000051, -0.000051, -0.000051, -0.000150, -0.000150, -0.000150, 
0.360000, -0.000000, -0.000000, -0.000000, 0.299990, 0.299990, 0.299990, -0.000054, -0.000054, -0.000054, -0.000150, -0.000150, -0.000150, 
0.380000, -0.000000, -0.000000, -0.000000, 0.299989, 0.299989, 0.299989, -0.000057, -0.000057, -0.000057, -0.000150, -0.000150, -0.000150, 
0.400000, -0.000000, -0.000000, -0.000000, 0.299988, 0.299988, 0.299988, -0.000060, -0.000060, -0.000060, -0.000150, -0.000150, -0.000150, 
0.420000, -0.000000, -0.000000, -0.000000, 0.299987, 0.299987, 0.299987, -0.000063, -0.000063, -0.000063, -0.000150, -0.000150, -0.000150, 
0.440000, -0.000000, -0.000000, -0.000000, 0.299985, 0.299985, 0.299985, -0.000066, -0.000066, -0.000066, -0.000150, -0.000150, -0.000150, 
0.460000, -0.000000, -0.000000, -0.000000, 0.299984, 0.299984, 0.299984, -0.000069, -0.000069, -0.000069, -0.000150, -0.000150, -0.000150, 
0.480000, -0.000000, -0.000000, -0.000000, 0.299983, 0.299983, 0.299983, -0.000072, -0.000072, -0.000072, -0.000150, -0.000150, -0.000150, 
0.500000, 0.000001, 0.000000, 0.000000, 0.299981, 0.299981, 0.299981, -0.000075, -0.000075, -0.000075, -0.000150, -0.000150, -0.000150, 
0.520000, 0.000001, 0.000000, 0.000000, 0.299981, 0.299980, 0.299980, 0.000010, -0.000008, -0.000014, 0.004264, 0.003355, 0.003052, 
0.540000, 0.000001, 0.000000, 0.000000, 0.299982, 0.299981, 0.299981, 0.000096, 0.000059, 0.000047, 0.004264, 0.003355, 0.003052, 
0.560000, 0.000001, 0.000000, 0.000000, 0.299985, 0.299983, 0.299982, 0.000181, 0.000126, 0.000108, 0.004264, 0.003355, 0.003052, 
0.580000, 0.000001, 0.000000, 0.000000, 0.299989, 0.299986, 0.299985, 0.000266, 0.000193, 0.000169, 0.004264, 0.003355, 0.003052, 
0.600000, 0.000001, 0.000000, 0.000000, 0.299995, 0.299991, 0.299989, 0.000351, 0.000260, 0.000230, 0.004264, 0.003355, 0.003052, 
0.620000, 0.000001, 0.000000, 0.000000, 0.300003, 0.299997, 0.299995, 0.000437, 0.000328, 0.000291, 0.004264, 0.003355, 0.003052, 
0.640000, 0.000001, 0.000000, 0.000000, 0.300013, 0.300004, 0.300001, 0.000522, 0.000395, 0.000352, 0.004264, 0.003355, 0.003052, 
0.660000, 0.000001, 0.000000, 0.000000, 0.300024, 0.300013, 0.300009, 0.000607, 0.000462, 0.000413, 0.004264, 0.003355, 0.003052, 
0.680000, 0.000001, 0.000000, 0.000000, 0.300038, 0.300023, 0.300018, 0.000693, 0.000529, 0.000474, 0.004264, 0.003355, 0.003052, 
0.700000, 0.000001, 0.000000, 0.000000, 0.300052, 0.300034, 0.300028, 0.000778, 0.000596, 0.000535, 0.004264, 0.003355, 0.003052, 
0.720000, 0.000001, 0.000000, 0.000000, 0.300069, 0.300047, 0.300039, 0.000863, 0.000663, 0.000596, 0.004264, 0.003355, 0.003052, 
0.740000, 0.000001, 0.000000, 0.000000, 0.300087, 0.300061, 0.300052, 0.000948, 0.000730, 0.000657, 0.004264, 0.003355, 0.003052, 
0.760000, 0.000001, 0.000000, 0.000000, 0.300107, 0.300076, 0.300066, 0.001034, 0.000797, 0.000718, 0.004264, 0.003355, 0.003052, 
0.780000, 0.000001, 0.000000, 0.000000, 0.300129, 0.300093, 0.300081, 0.001119, 0.000864, 0.000779, 0.004264, 0.003355, 0.003051, 
0.800000, 0.000001, 0.000000, 0.000000, 0.300152, 0.300111, 0.300097, 0.001204, 0.000931, 0.000840, 0.004264, 0.003355, 0.003051, 
0.820000, 0.000001, 0.000000, 0.000000, 0.300177, 0.300130, 0.300114, 0.001289, 0.000998, 0.000901, 0.004264, 0.003355, 0.003051, 
0.840000, 0.000001, 0.000000, 0.000000, 0.300204, 0.300151, 0.300133, 0.001375, 0.001066, 0.000963, 0.004264, 0.003355, 0.003051, 
0.860000, 0.000001, 0.000000, 0.000000, 0.300232, 0.300173, 0.300153, 0.001460, 0.001133, 0.001024, 0.004264, 0.003355, 0.003051, 
0.880000, 0.000001, 0.000000, 0.000000, 0.300262, 0.300196, 0.300174, 0.001545, 0.001200, 0.001085, 0.004264, 0.003355, 0.003051, 
0.900000, 0.000001, 0.000000, 0.000000, 0.300294, 0.300221, 0.300197, 0.001631, 0.001267, 0.001146, 0.004264, 0.003355, 0.003051, 
0.920000, 0.000001, 0.000000, 0.000000, 0.300328, 0.300247, 0.300220, 0.001716, 0.001334, 0.001207, 0.004264, 0.003355, 0.003051, 
0.940000, 0.000001, 0.000000, 0.000000, 0.300363, 0.300274, 0.300245, 0.001801, 0.001401, 0.001268, 0.004264, 0.003354, 0.003051, 
0.960000, 0.000001, 0.000000, 0.000000, 0.300400, 0.300303, 0.300271, 0.001886, 0.001468, 0.001329, 0.004264, 0.003354, 0.003051, 
0.980000, 0.000001, 0.000000, 0.000000, 0.300438, 0.300333, 0.300298, 0.001972, 0.001535, 0.001390, 0.004264, 0.003354, 0.003051, 
1.000000, 0.000002, 0.000001, 0.000000, 0.300479, 0.300365, 0.300327, 0.002057, 0.001602, 0.001451, 0.004264, 0.003354, 0.003051, 
1.020000, 0.000002, 0.000001, 0.000000, 0.300522, 0.300398, 0.300357, 0.002217, 0.001729, 0.001566, 0.007999, 0.006320, 0.005760, 
1.040000, 0.000002, 0.000001, 0.000000, 0.300568, 0.300434, 0.300390, 0.002377, 0.001855, 0.001681, 0.007999, 0.006320, 0.005760, 
1.060000, 0.000002, 0.000001, 0.000000, 0.300617, 0.300473, 0.300424, 0.002537, 0.001982, 0.001796, 0.007999, 0.006320, 0.005760, 
1.080000, 0.000002, 0.000001, 0.000000, 0.300670, 0.300514, 0.300462, 0.002697, 0.002108, 0.001912, 0.007999, 0.006320, 0.005760, 
1.100000, 0.000002, 0.000001, 0.000000, 0.300725, 0.300557, 0.300501, 0.002857, 0.002234, 0.002027, 0.007999, 0.006320, 0.005760, 
1.120000, 0.000002, 0.000001, 0.000000, 0.300784, 0.300603, 0.300543, 0.003017, 0.002361, 0.002142, 0.007998, 0.006320, 0.005760, 
1.140000, 0.000002, 0.000001, 0.000000, 0.300846, 0.300652, 0.300587, 0.003177, 0.002487, 0.002257, 0.007998, 0.006320, 0.005760, 
1.160000, 0.000002, 0.000001, 0.000000, 0.300912, 0.300703, 0.300633, 0.003337, 0.002613, 0.002372, 0.007998, 0.006320, 0.005760, 
1.180000, 0.000002, 0.000001, 0.000000, 0.300980, 0.300757, 0.300682, 0.003497, 0.002740, 0.002488, 0.007998, 0.006320, 0.005760, 
1.200000, 0.000002, 0.000001, 0.000000, 0.301052, 0.300813, 0.300733, 0.003657, 0.002866, 0.002603, 0.007998, 0.006320, 0.005760, 
1.220000, 0.000002, 0.000001, 0.000000, 0.301127, 0.300872, 0.300786, 0.003817, 0.002993, 0.002718, 0.007998, 0.006320, 0.005760, 
1.240000, 0.000002, 0.000001, 0.000000, 0.301205, 0.300933, 0.300842, 0.003977, 0.003119, 0.002833, 0.007998, 0.006320, 0.005760, 
1.260000, 0.000002, 0.000001, 0.000000, 0.301286, 0.300997, 0.300900, 0.004137, 0.003245, 0.002948, 0.007998, 0.006320, 0.005760, 
1.280000, 0.000002, 0.000001, 0.000000, 0.301371, 0.301063, 0.300960, 0.004297, 0.003372, 0.003064, 0.007998, 0.006320, 0.005760, 
1.300000, 0.000002, 0.000001, 0.000000, 0.301458, 0.301132, 0.301023, 0.004456, 0.003498, 0.003179, 0.007998, 0.006319, 0.005760, 
1.320000, 0.000002, 0.000001, 0.000000, 0.301549, 0.301203, 0.301088, 0.004616, 0.003625, 0.003294, 0.007998, 0.006319, 0.005760, 
1.340000, 0.000002, 0.000001, 0.000000, 0.301643, 0.301277, 0.301155, 0.004776, 0.003751, 0.003409, 0.007998, 0.006319, 0.005760, 
1.360000, 0.000002, 0.000001, 0.000000, 0.301740, 0.301353, 0.301224, 0.004936, 0.003877, 0.003524, 0.007998, 0.006319, 0.005760, 
1.380000, 0.000002, 0.000001, 0.000000, 0.301841, 0.301432, 0.301296, 0.005096, 0.004004, 0.003640, 0.007998, 0.006319, 0.005760, 
1.400000, 0.000002, 0.000001, 0.000000, 0.301945, 0.301514, 0.301370, 0.005256, 0.004130, 0.003755, 0.007998, 0.006319, 0.005760, 
1.420000, 0.000002, 0.000001, 0.000000, 0.302052, 0.301598, 0.301446, 0.005416, 0.004257, 0.003870, 0.007998, 0.006319, 0.005760, 
1.440000, 0.000002, 0.000001, 0.000000, 0.302162, 0.301684, 0.301525, 0.005576, 0.004383, 0.003985, 0.007998, 0.006319, 0.005760, 
1.460000, 0.000002, 0.000001, 0.000000, 0.302275, 0.301773, 0.301606, 0.005736, 0.004509, 0.004100, 0.007998, 0.006319, 0.005760, 
1.480000, 0.000002, 0.000001, 0.000000, 0.302391, 0.301865, 0.301689, 0.005896, 0.004636, 0.004216, 0.007998, 0.006319, 0.005760, 
1.500000, 0.000002, 0.000001, 0.000000, 0.302511, 0.301959, 0.301775, 0.006056, 0.004762, 0.004331, 0.007997, 0.006319, 0.005759, 
1.520000, 0.000002, 0.000001, 0.000000, 0.302635, 0.302056, 0.301863, 0.006278, 0.004938, 0.004491, 0.011089, 0.008774, 0.008002, 
1.540000, 0.000002, 0.000001, 0.000000, 0.302763, 0.302157, 0.301955, 0.006500, 0.005113, 0.004651, 0.011089, 0.008774, 0.008002, 
1.560000, 0.000002, 0.000001, 0.000000, 0.302895, 0.302261, 0.302050, 0.006721, 0.005288, 0.004811, 0.011089, 0.008774, 0.008002, 
1.580000, 0.000002, 0.000001, 0.000000, 0.303032, 0.302369, 0.302148, 0.006943, 0.005464, 0.004971, 0.011089, 0.008773, 0.008002, 
1.600000, 0.000002, 0.000001, 0.000000, 0.303173, 0.302480, 0.302249, 0.007165, 0.005639, 0.005131, 0.011089, 0.008773, 0.008002, 
1.620000, 0.000002, 0.000001, 0.000000, 0.303319, 0.302595, 0.302353, 0.007387, 0.005815, 0.005291, 0.011089, 0.008773, 0.008002, 
1.640000, 0.000002, 0.000001, 0.000000, 0.303469, 0.302713, 0.302461, 0.007608, 0.005990, 0.005451, 0.011089, 0.008773, 0.008001, 
1.660000, 0.000002, 0.000001, 0.000000, 0.303624, 0.302835, 0.302572, 0.007830, 0.006166, 0.005611, 0.011088, 0.008773, 0.008001, 
1.680000, 0.000002, 0.000001, 0.000000, 0.303783, 0.302960, 0.302686, 0.008052, 0.006341, 0.005771, 0.011088, 0.008773, 0.008001, 
1.700000, 0.000002, 0.000001, 0.000000, 0.303946, 0.303089, 0.302803, 0.008274, 0.006517, 0.005931, 0.011088, 0.008773, 0.008001, 
1.720000, 0.000002, 0.000001, 0.000000, 0.304114, 0.303221, 0.302923, 0.008496, 0.006692, 0.006091, 0.011088, 0.008773, 0.008001, 
1.740000, 0.000002, 0.000001, 0.000000, 0.304287, 0.303357, 0.303047, 0.008717, 0.006868, 0.006251, 0.011088, 0.008773, 0.008001, 
1.760000, 0.000002, 0.000001, 0.000000, 0.304463, 0.303496, 0.303173, 0.008939, 0.007043, 0.006411, 0.011088, 0.008773, 0.008001, 
1.780000, 0.000002, 0.000001, 0.000000, 0.304645, 0.303639, 0.303303, 0.009161, 0.007219, 0.006571, 0.011088, 0.008773, 0.008001, 
1.800000, 0.000002, 0.000001, 0.000000, 0.304830, 0.303785, 0.303437, 0.009383, 0.007394, 0.006731, 0.011088, 0.008773, 0.008001, 
1.820000, 0.000002, 0.000001, 0.000000, 0.305020, 0.303935, 0.303573, 0.009604, 0.007569, 0.006891, 0.011088, 0.008773, 0.008001, 
1.840000, 0.000002, 0.000001, 0.000000, 0.305215, 0.304088, 0.303713, 0.009826, 0.007745, 0.007051, 0.011088, 0.008772, 0.008001, 
1.860000, 0.000002, 0.000001, 0.000000, 0.305414, 0.304245, 0.303855, 0.010048, 0.007920, 0.007211, 0.011087, 0.008772, 0.008001, 
1.880000, 0.000002, 0.000001, 0.000000, 0.305617, 0.304405, 0.304001, 0.010270, 0.008096, 0.007371, 0.011087, 0.008772, 0.008001, 
1.900000, 0.000002, 0.000001, 0.000000, 0.305825, 0.304569, 0.304151, 0.010491, 0.008271, 0.007531, 0.011087, 0.008772, 0.008001, 
1.920000, 0.000002, 0.000001, 0.000000, 0.306037, 0.304737, 0.304303, 0.010713, 0.008447, 0.007691, 0.011087, 0.008772, 0.008000, 
1.940000, 0.000002, 0.000001, 0.000000, 0.306254, 0.304907, 0.304459, 0.010935, 0.008622, 0.007851, 0.011087, 0.008772, 0.008000, 
1.960000, 0.000002, 0.000001, 0.000000, 0.306475, 0.305082, 0.304617, 0.011157, 0.008798, 0.008011, 0.011087, 0.008772, 0.008000, 
1.980000, 0.000002, 0.000001, 0.000000, 0.306701, 0.305260, 0.304779, 0.011378, 0.008973, 0.008171, 0.011087, 0.008772, 0.008000, 
2.000000, 0.000003, 0.000001, 0.000000, 0.306931, 0.305441, 0.304944, 0.011600, 0.009148, 0.008331, 0.011087, 0.008772, 0.008000, 
2.020000, 0.000003, 0.000001, 0.000000, 0.307166, 0.305626, 0.305113, 0.011871, 0.009363, 0.008527, 0.013570, 0.010744, 0.009802, 
2.040000, 0.000003, 0.000001, 0.000000, 0.307406, 0.305816, 0.305286, 0.012143, 0.009578, 0.008723, 0.013570, 0.010744, 0.009802, 
2.060000, 0.000003, 0.000001, 0.000000, 0.307652, 0.306010, 0.305463, 0.012414, 0.009793, 0.008919, 0.013570, 0.010744, 0.009802, 
2.080000, 0.000003, 0.000001, 0.000000, 0.307903, 0.306208, 0.305643, 0.012686, 0.010008, 0.009115, 0.013570, 0.010744, 0.009801, 
2.100000, 0.000003, 0.000001, 0.000000, 0.308160, 0.306411, 0.305828, 0.012957, 0.010223, 0.009311, 0.013570, 0.010743, 0.009801, 
2.120000, 0.000003, 0.000001, 0.000000, 0.308422, 0.306617, 0.306016, 0.013228, 0.010438, 0.009507, 0.013570, 0.010743, 0.009801, 
2.140000, 0.000003, 0.000001, 0.000000, 0.308690, 0.306829, 0.306208, 0.013500, 0.010653, 0.009703, 0.013570, 0.010743, 0.009801, 
2.160000, 0.000003, 0.000001, 0.000000, 0.308963, 0.307044, 0.306404, 0.013771, 0.010867, 0.009900, 0.013569, 0.010743, 0.009801, 
2.180000, 0.000003, 0.000001, 0.000000, 0.309241, 0.307264, 0.306605, 0.014043, 0.011082, 0.010096, 0.013569, 0.010743, 0.009801, 
2.200000, 0.000003, 0.000001, 0.000000, 0.309525, 0.307488, 0.306809, 0.014314, 0.011297, 0.010292, 0.013569, 0.010743, 0.009801, 
2.220000, 0.000003, 0.000001, 0.000000, 0.309814, 0.307716, 0.307017, 0.014585, 0.011512, 0.010488, 0.013569, 0.010743, 0.009801, 
2.240000, 0.000003, 0.000001, 0.000000, 0.310109, 0.307949, 0.307229, 0.014857, 0.011727, 0.010684, 0.013569, 0.010743, 0.009801, 
2.260000, 0.000003, 0.000001, 0.000000, 0.310409, 0.308186, 0.307444, 0.015128, 0.011942, 0.010880, 0.013569, 0.010743, 0.009800, 
2.280000, 0.000003, 0.000001, 0.000000, 0.310714, 0.308427, 0.307664, 0.015399, 0.012157, 0.011076, 0.013569, 0.010742, 0.009800, 
2.300000, 0.000003, 0.000001, 0.000000, 0.311025, 0.308672, 0.307888, 0.015671, 0.012371, 0.011272, 0.013568, 0.010742, 0.009800, 
2.320000, 0.000003, 0.000001, 0.000000, 0.311342, 0.308922, 0.308115, 0.015942, 0.012586, 0.011468, 0.013568, 0.010742, 0.009800, 
2.340000, 0.000003, 0.000001, 0.000000, 0.311664, 0.309176, 0.308347, 0.016214, 0.012801, 0.011664, 0.013568, 0.010742, 0.009800, 
2.360000, 0.000003, 0.000001, 0.000000, 0.311991, 0.309435, 0.308582, 0.016485, 0.013016, 0.011860, 0.013568, 0.010742, 0.009800, 
2.380000, 0.000003, 0.000001, 0.000000, 0.312324, 0.309697, 0.308822, 0.016756, 0.013231, 0.012056, 0.013568, 0.010742, 0.009800, 
2.400000, 0.000003, 0.000001, 0.000000, 0.312662, 0.309964, 0.309065, 0.017028, 0.013446, 0.012252, 0.013567, 0.010742, 0.009800, 
2.420000, 0.000003, 0.000001, 0.000000, 0.313005, 0.310235, 0.309312, 0.017299, 0.013660, 0.012448, 0.013567, 0.010741, 0.009799, 
2.440000, 0.000003, 0.000001, 0.000000, 0.313354, 0.310511, 0.309563, 0.017570, 0.013875, 0.012644, 0.013567, 0.010741, 0.009799, 
2.460000, 0.000003, 0.000001, 0.000000, 0.313709, 0.310791, 0.309818, 0.017842, 0.014090, 0.012840, 0.013567, 0.010741, 0.009799, 
2.480000, 0.000003, 0.000001, 0.000000, 0.314068, 0.311075, 0.310077, 0.018113, 0.014305, 0.013036, 0.013567, 0.010741, 0.009799, 
2.500000, 0.000003, 0.000001, 0.000000, 0.314434, 0.311364, 0.310340, 0.018384, 0.014520, 0.013231, 0.013567, 0.010741, 0.009799, 
2.520000, 0.000003, 0.000001, 0.000001, 0.314805, 0.311657, 0.310607, 0.018690, 0.014762, 0.013452, 0.015478, 0.012259, 0.011186, 
2.540000, 0.000003, 0.000001, 0.000001, 0.315182, 0.311954, 0.310879, 0.019000, 0.015007, 0.013676, 0.015478, 0.012259, 0.011185, 
2.560000, 0.000003, 0.000001, 0.000001, 0.315565, 0.312257, 0.311155, 0.019309, 0.015252, 0.013900, 0.015478, 0.012259, 0.011185, 
2.580000, 0.000003, 0.000001, 0.000001, 0.315955, 0.312565, 0.311435, 0.019619, 0.015497, 0.014124, 0.015478, 0.012258, 0.011185, 
2.600000, 0.000003, 0.000001, 0.000001, 0.316351, 0.312878, 0.311720, 0.019928, 0.015743, 0.014347, 0.015478, 0.012258, 0.011185, 
2.620000, 0.000003, 0.000001, 0.000001, 0.316753, 0.313195, 0.312009, 0.020238, 0.015988, 0.014571, 0.015477, 0.012258, 0.011185, 
2.640000, 0.000003, 0.000001, 0.000001, 0.317161, 0.313518, 0.312303, 0.020547, 0.016233, 0.014795, 0.015477, 0.012258, 0.011185, 
2.660000, 0.000003, 0.000001, 0.000001, 0.317575, 0.313845, 0.312602, 0.020857, 0.016478, 0.015018, 0.015477, 0.012258, 0.011185, 
2.680000, 0.000003, 0.000001, 0.000001, 0.317996, 0.314177, 0.312905, 0.021167, 0.016723, 0.015242, 0.015477, 0.012258, 0.011184, 
2.700000, 0.000003, 0.000001, 0.000001, 0.318422, 0.314514, 0.313212, 0.021476, 0.016968, 0.015466, 0.015477, 0.012257, 0.011184, 
2.720000, 0.000003, 0.000001, 0.000001, 0.318855, 0.314857, 0.313524, 0.021786, 0.017213, 0.015689, 0.015476, 0.012257, 0.011184, 
2.740000, 0.000003, 0.000001, 0.000001, 0.319294, 0.315204, 0.313840, 0.022095, 0.017459, 0.015913, 0.015476, 0.012257, 0.011184, 
2.760000, 0.000003, 0.000001, 0.000001, 0.319740, 0.315555, 0.314161, 0.022405, 0.017704, 0.016137, 0.015476, 0.012257, 0.011184, 
2.780000, 0.000003, 0.000001, 0.000001, 0.320191, 0.315912, 0.314486, 0.022714, 0.017949, 0.016360, 0.015476, 0.012257, 0.011184, 
2.800000, 0.000003, 0.000001, 0.000001, 0.320649, 0.316274, 0.314815, 0.023024, 0.018194, 0.016584, 0.015475, 0.012256, 0.011183, 
2.820000, 0.000003, 0.000001, 0.000001, 0.321113, 0.316640, 0.315150, 0.023333, 0.018439, 0.016808, 0.015475, 0.012256, 0.011183, 
2.840000, 0.000003, 0.000001, 0.000001, 0.321583, 0.317012, 0.315488, 0.023643, 0.018684, 0.017031, 0.015475, 0.012256, 0.011183, 
2.860000, 0.000003, 0.000001, 0.000001, 0.322059, 0.317388, 0.315831, 0.023952, 0.018929, 0.017255, 0.015475, 0.012256, 0.011183, 
2.880000, 0.000003, 0.000001, 0.000001, 0.322542, 0.317770, 0.316179, 0.024262, 0.019175, 0.017479, 0.015474, 0.012256, 0.011183, 
2.900000, 0.000003, 0.000001, 0.000001, 0.323030, 0.318156, 0.316531, 0.024571, 0.019420, 0.017702, 0.015474, 0.012255, 0.011182, 
2.920000, 0.000003, 0.000001, 0.000001, 0.323525, 0.318547, 0.316887, 0.024881, 0.019665, 0.017926, 0.015474, 0.012255, 0.011182, 
2.940000, 0.000003, 0.000001, 0.000001, 0.324026, 0.318943, 0.317248, 0.025190, 0.019910, 0.018150, 0.015474, 0.012255, 0.011182, 
2.960000, 0.000003, 0.000001, 0.000001, 0.324533, 0.319344, 0.317614, 0.025500, 0.020155, 0.018373, 0.015473, 0.012255, 0.011182, 
2.980000, 0.000003, 0.000001, 0.000001, 0.325047, 0.319750, 0.317984, 0.025809, 0.020400, 0.018597, 0.015473, 0.012255, 0.011182, 
3.000000, 0.000003, 0.000001, 0.000001, 0.325566, 0.320160, 0.318358, 0.026118, 0.020645, 0.018821, 0.015473, 0.012254, 0.011181, 
3.020000, 0.000004, 0.000002, 0.000001, 0.326092, 0.320576, 0.318737, 0.026453, 0.020910, 0.019062, 0.016848, 0.013347, 0.012179, 
3.040000, 0.000004, 0.000002, 0.000001, 0.326625, 0.320997, 0.319121, 0.026790, 0.021177, 0.019306, 0.016848, 0.013346, 0.012179, 
3.060000, 0.000004, 0.000002, 0.000001, 0.327165, 0.321424, 0.319510, 0.027127, 0.021444, 0.019549, 0.016848, 0.013346, 0.012179, 
3.080000, 0.000004, 0.000002, 0.000001, 0.327711, 0.321855, 0.319904, 0.027464, 0.021711, 0.019793, 0.016848, 0.013346, 0.012179, 
3.100000, 0.000004, 0.000002, 0.000001, 0.328264, 0.322293, 0.320302, 0.027801, 0.021978, 0.020037, 0.016847, 0.013346, 0.012179, 
3.120000, 0.000004, 0.000002, 0.000001, 0.328823, 0.322735, 0.320706, 0.028137, 0.022244, 0.020280, 0.016847, 0.013346, 0.012178, 
3.140000, 0.000004, 0.000002, 0.000001, 0.329390, 0.323183, 0.321114, 0.028474, 0.022511, 0.020524, 0.016847, 0.013345, 0.012178, 
3.160000, 0.000004, 0.000002, 0.000001, 0.329963, 0.323636, 0.321527, 0.028811, 0.022778, 0.020767, 0.016846, 0.013345, 0.012178, 
3.180000, 0.000004, 0.000002, 0.000001, 0.330543, 0.324095, 0.321945, 0.029148, 0.023045, 0.021011, 0.016846, 0.013345, 0.012178, 
3.200000, 0.000004, 0.000002, 0.000001, 0.331130, 0.324558, 0.322368, 0.029485, 0.023312, 0.021254, 0.016846, 0.013345, 0.012177, 
3.220000, 0.000004, 0.000002, 0.000001, 0.331723, 0.325028, 0.322796, 0.029822, 0.023579, 0.021498, 0.016846, 0.013344, 0.012177, 
3.240000, 0.000004, 0.000002, 0.000001, 0.332323, 0.325502, 0.323228, 0.030159, 0.023846, 0.021741, 0.016845, 0.013344, 0.012177, 
3.260000, 0.000004, 0.000002, 0.000001, 0.332930, 0.325982, 0.323666, 0.030496, 0.024113, 0.021985, 0.016845, 0.013344, 0.012177, 
3.280000, 0.000004, 0.000002, 0.000001, 0.333544, 0.326467, 0.324108, 0.030833, 0.024380, 0.022228, 0.016845, 0.013344, 0.012177, 
3.300000, 0.000004, 0.000002, 0.000001, 0.334164, 0.326958, 0.324555, 0.031170, 0.024646, 0.022472, 0.016844, 0.013343, 0.012176, 
3.320000, 0.000004, 0.000002, 0.000001, 0.334791, 0.327454, 0.325008, 0.031507, 0.024913, 0.022716, 0.016844, 0.013343, 0.012176, 
3.340000, 0.000004, 0.000002, 0.000001, 0.335425, 0.327955, 0.325465, 0.031843, 0.025180, 0.022959, 0.016844, 0.013343, 0.012176, 
3.360000, 0.000004, 0.000002, 0.000001, 0.336066, 0.328461, 0.325926, 0.032180, 0.025447, 0.023203, 0.016843, 0.013343, 0.012176, 
3.380000, 0.000004, 0.000002, 0.000001, 0.336713, 0.328973, 0.326393, 0.032517, 0.025714, 0.023446, 0.016843, 0.013342, 0.012175, 
3.400000, 0.000004, 0.000002, 0.000001, 0.337367, 0.329490, 0.326865, 0.032854, 0.025981, 0.023690, 0.016843, 0.013342, 0.012175, 
3.420000, 0.000004, 0.000002, 0.000001, 0.338028, 0.330013, 0.327341, 0.033191, 0.026248, 0.023933, 0.016842, 0.013342, 0.012175, 
3.440000, 0.000004, 0.000002, 0.000001, 0.338695, 0.330541, 0.327822, 0.033528, 0.026514, 0.024177, 0.016842, 0.013341, 0.012175, 
3.460000, 0.000004, 0.000002, 0.000001, 0.339370, 0.331074, 0.328309, 0.033865, 0.026781, 0.024420, 0.016841, 0.013341, 0.012174, 
3.480000, 0.000004, 0.000002, 0.000001, 0.340051, 0.331613, 0.328800, 0.034201, 0.027048, 0.024664, 0.016841, 0.013341, 0.012174, 
3.500000, 0.000004, 0.000002, 0.000001, 0.340738, 0.332156, 0.329296, 0.034538, 0.027315, 0.024907, 0.016841, 0.013341, 0.012174, 
